318	692	985
692	305	113
305	681	11
681	284	464
284	571	785
571	819	785
819	864	391
864	832	944
832	395	147
395	510	81
510	804	603
804	846	449
846	206	874
206	270	132
270	382	132
382	768	40
768	285	631
871	639	226
639	24	37
37	280	978
978	222	955
222	112	140
112	201	140
201	348	81
81	78	395
395	147	832
832	944	864
785	237	464
464	784	11
11	361	113
25	996	889
682	495	161
161	316	462
462	971	735
735	199	675
675	238	365
365	141	300
141	871	226
871	24	639
639	226	871
226	300	141
300	909	365
909	157	675
157	683	735
683	462	735
462	316	971
549	879	487
487	858	715
715	29	996
996	25	632
860	985	91
985	692	113
113	305	11
11	681	464
464	284	785
785	819	391
391	864	944
944	832	147
147	395	78
395	81	78
81	510	603
603	804	449
449	846	874
874	206	132
132	382	40
40	768	639
768	631	226
226	639	768
639	37	40
37	978	588
978	955	588
955	222	140
140	201	603
201	81	603
81	395	510
462	735	683
735	675	157
675	365	909
365	300	909
300	141	226
226	871	639
871	226	141
141	300	365
365	909	675
675	157	735
735	462	971
91	985	44
985	113	44
113	11	361
11	464	784
464	785	237
785	391	277
391	944	503
81	603	201
603	449	140
449	874	955
874	132	588
132	40	588
40	639	37
639	768	226
768	639	40
40	37	588
588	955	874
955	140	449
140	603	449
603	81	510
683	735	157
157	675	909
44	113	361
361	11	784
784	464	237
237	785	277
277	391	503
201	603	140
140	449	955
955	874	588
588	40	37
874	955	449
955	588	978
588	37	978
